row  number,age,work sector,salery,savings,Food expenses (month),zip code,other expenses (month),educaion years,economic class
5049,48,A,4812,8565,825,20875,2007,17,3
5050,32,C,3357,4174,930,25326,2110,11,2
5051,44,A,5389,16346,1142,13811,1658,15,4
5052,53,B,7187,3115,1269,22497,2097,18,6
5053,34,B,6045,8948,1281,22991,1853,16,5
5054,49,B,8662,25841,1239,22845,1750,19,7
5055,45,D,2423,5771,529,27926,1421,15,2
5056,54,C,3925,14091,771,24339,1259,13,3
5057,41,B,8417,16046,1054,23030,1702,15,7
5058,41,A,5386,14383,1113,20570,1383,15,5
5059,42,E,7426,46450,2034,29175,1661,20,6
5060,20,D,1596,3800,517,28113,1891,16,0
5061,40,C,4014,5266,755,26366,1492,14,3
5062,48,B,6141,14309,1213,22631,760,13,6
5063,50,A,4889,24924,1051,20987,1212,17,4
5064,30,B,7000,16943,1226,23214,1678,20,6
5065,52,B,7194,25153,1198,22586,1533,19,6
5066,30,A,4029,16788,990,19212,1635,19,3
5067,41,C,3535,9438,885,24633,1706,11,2
5068,43,E,8176,37227,2390,29658,2004,19,7
5069,41,C,2923,8964,1069,25679,1974,14,1
5070,45,D,2139,6089,589,28171,2356,11,0
5071,42,C,3843,9232,938,24939,1266,14,3
5072,36,A,5532,22701,688,18636,1396,16,5
5073,39,A,5392,31570,708,18245,1463,17,4
5074,51,D,2506,5679,470,27892,2384,17,1
5075,30,C,4211,12946,728,24303,1263,15,3
5076,33,C,3306,10798,717,25087,2105,19,2
5077,29,B,7675,29460,1177,23274,2435,19,6
5078,49,D,2289,5276,509,28028,1435,11,1
5079,21,B,8651,35251,1177,23070,1680,19,7
5080,61,D,2110,4111,611,28015,2316,12,0
5081,41,A,4826,12645,767,21529,1425,14,4
5082,50,A,4893,30852,999,12148,2114,21,3
5083,53,C,3323,5486,873,26195,1773,14,2
5084,38,C,4294,7541,742,26390,1909,14,3
5085,17,D,2289,6084,482,28106,1554,10,1
5086,52,D,1642,4186,484,28140,1596,14,1
5087,15,C,4058,6070,869,24846,1544,16,3
5088,39,B,7818,27569,1273,22711,1271,18,7
5089,52,B,7808,30443,1353,22895,1974,17,6
5090,40,A,4723,25945,991,18141,1188,16,4
5091,61,C,3482,9712,807,24457,875,14,3
5092,23,A,5416,28383,998,20161,1484,14,4
5093,46,A,4828,31079,963,19173,1804,17,4
5094,46,B,7488,13906,1298,23266,1817,18,6
5095,24,E,8340,79955,1640,29271,1644,19,7
5096,47,B,8787,39265,1196,23076,1873,17,7
5097,43,B,6440,28225,1239,22550,1722,18,5
5098,53,A,5831,24595,1002,21597,1767,15,5
5099,52,E,8129,42297,1410,29291,2119,18,7
5100,38,B,5256,20745,1181,22967,1648,19,4
5101,48,E,7914,40093,2007,29747,1724,18,7
5102,41,E,7210,45513,1579,29124,1832,19,6
5103,45,D,2151,5773,572,27948,1933,14,1
5104,55,C,3956,9398,979,27102,1839,14,3
5105,34,E,7385,26608,1749,29786,1531,20,6
5106,47,B,6863,17657,1056,22961,1895,16,5
5107,34,D,2916,6343,485,28006,2032,12,1
5108,23,D,2975,4107,482,28025,1542,13,2
5109,38,D,2206,3181,449,27966,1462,9,1
5110,52,B,6831,18635,1269,22755,2238,16,5
5111,43,D,2334,6459,577,28219,2006,13,1
5112,36,B,7429,32258,1117,22593,1509,17,6
5113,18,E,7592,80001,1763,29753,1416,19,7
5114,43,B,7547,25419,1052,22955,2004,15,6
5115,40,E,8099,85636,2155,29121,1594,16,7
5116,49,C,4069,13326,806,24607,2342,18,2
5117,49,A,4616,16732,1119,18024,1856,15,3
5118,42,C,3538,3700,699,25240,1699,12,2
5119,45,E,8554,51765,1727,29383,1767,17,7
5120,30,D,2627,4177,519,28193,1588,13,2
5121,33,E,8738,46451,1607,29323,1424,11,8
5122,40,B,7850,12345,1295,22855,1269,18,7
5123,37,E,5748,41741,1231,29525,1452,16,5
5124,35,B,6418,14220,1155,22483,1697,18,5
5125,30,B,6794,23209,1376,23010,1065,17,6
5126,52,B,5364,7581,1167,23021,1523,16,4
5127,51,B,5918,18045,1307,22600,1458,18,5
5128,33,B,7884,18928,1327,23114,2048,15,6
5129,35,A,4874,23093,1004,13170,1811,19,4
5130,49,E,7701,26640,1254,28995,1545,19,7
5131,48,E,8295,39967,1524,29526,1904,16,7
5132,37,C,3261,12900,679,26139,1915,16,2
5133,53,A,5087,26619,700,14944,1508,17,4
5134,32,D,2358,5180,485,27984,2264,11,1
5135,52,C,3598,5088,615,24889,2365,16,2
5136,38,E,8296,74380,1491,29781,2133,16,7
5137,46,A,5219,36400,876,16010,1387,15,4
5138,30,A,5041,20015,798,17492,1536,18,4
5139,28,B,7242,10151,1321,22465,1402,15,6
5140,38,C,3346,14271,826,24956,1917,13,2
5141,34,D,2592,5463,488,28019,2078,12,1
5142,39,C,3024,3599,648,24776,1707,11,2
5143,57,B,7513,24427,1312,22791,1911,19,6
5144,39,D,1984,3500,565,28082,1548,10,1
5145,30,C,4430,11826,757,24616,2012,14,3
5146,45,C,3390,5480,805,26378,1885,16,2
5147,36,E,9020,77395,1442,29045,1866,19,8
5148,28,D,2760,3505,487,28228,1490,12,2
5149,35,B,6976,18891,1368,22764,1753,16,6
5150,37,A,5581,16607,1273,12873,2214,18,4
5151,46,E,8471,40319,1940,29673,1533,19,7
5152,48,A,5842,27847,1050,16016,1571,17,5
5153,31,C,3444,12091,665,25487,1402,21,3
5154,32,B,6208,26681,1259,23074,1779,16,5
5155,57,B,6328,12122,1231,23143,1068,17,6
5156,39,A,5300,53995,1127,14413,1751,17,4
5157,54,C,3327,7724,1028,25781,2002,15,2
5158,41,E,7678,31251,2170,29791,1658,19,7
5159,57,C,3941,5342,690,25997,1686,13,3
5160,53,A,5271,28509,1128,18210,1795,16,4
5161,44,E,7574,86047,1728,29793,1523,21,7
5162,34,C,3305,8002,741,24438,1892,16,2
5163,39,E,8462,67922,1532,29002,1499,19,7
5164,41,B,5730,20173,1160,22935,1408,19,5
5165,44,B,8236,13503,1208,22546,1611,17,7
5166,34,D,2388,5406,459,28025,1697,14,1
5167,26,B,8389,8073,1264,22669,1671,14,7
5168,50,C,3206,4001,827,24557,2179,15,2
5169,48,A,4617,29763,753,21072,1561,19,4
5170,40,E,7987,68709,1927,29810,1399,21,7
5171,31,A,4230,27171,772,20433,1874,17,3
5172,46,C,3635,15044,686,25660,1492,13,3
5173,31,A,5442,20372,1218,19924,1180,19,5
5174,45,B,8112,21628,1160,22490,2104,14,7
5175,38,B,7986,17310,1282,22462,1397,17,7
5176,46,D,3933,9489,566,27996,1496,19,3
5177,46,D,2257,5785,606,28043,1206,11,2
5178,47,C,4091,13636,741,25467,2428,14,2
5179,38,C,3747,6676,1014,26505,1611,14,3
5180,32,B,6834,22029,985,23207,1905,14,5
5181,52,B,7764,25571,1233,23001,1930,19,6
5182,33,D,1534,3611,481,28232,1522,15,1
5183,46,B,7333,30559,1254,22551,1320,18,7
5184,45,B,7442,35508,1245,23275,1143,17,7
5185,50,B,7392,34130,1277,22860,1952,19,6
5186,57,E,7429,32584,1387,29401,1180,18,7
5187,40,A,4608,20092,865,12760,1557,16,4
5188,43,C,2953,9963,1003,24281,1472,18,2
5189,57,A,4862,30897,754,18430,1619,17,4
5190,30,A,4607,32805,1255,18430,1991,17,3
5191,32,C,3341,10801,800,25536,1644,13,2
5192,39,B,6661,20451,1168,23188,2001,17,5
5193,22,C,3552,11784,939,24582,928,12,3
5194,40,E,8492,35100,1799,29123,1990,18,7
5195,45,D,2156,6325,449,27994,1863,12,1
5196,40,E,6687,53865,1911,29781,1788,13,5
5197,35,E,8252,64851,1954,29181,1071,18,8
5198,54,D,2977,6817,502,27925,1416,12,2
5199,33,A,5474,36124,1367,16300,1455,17,5
5200,39,D,2542,6669,476,28249,2296,15,1
5201,42,D,2291,5822,535,27918,1891,13,1
5202,43,C,3608,7301,824,26178,1868,13,2
5203,33,D,2287,4996,543,28236,1350,13,1
5204,36,B,7933,19794,1069,22464,2320,20,6
5205,39,B,8171,22013,1063,23271,1742,19,7
5206,36,D,1839,4200,470,27898,1382,14,1
5207,43,B,7167,9916,1224,22484,1603,16,6
5208,62,B,7581,16238,1326,22483,2117,20,6
5209,41,E,8629,78374,1507,29856,1497,16,8
5210,52,E,8764,65221,2260,29697,1218,16,8
5211,38,C,3108,5968,869,24562,1603,14,2
5212,44,C,3030,13880,774,27121,2398,14,1
5213,43,A,5168,15755,1071,19249,1314,17,4
5214,33,A,5297,19480,934,15925,1509,16,4
5215,36,B,7418,8015,1090,22427,2008,22,6
5216,42,E,8386,31662,428,29712,1421,19,7
5217,41,C,4355,12886,966,26390,1699,15,3
5218,49,C,3185,12652,554,26209,1052,15,3
5219,28,E,7964,54789,2044,29048,1626,14,7
5220,59,C,3109,9060,825,24795,2039,16,2
5221,41,E,7497,54394,1384,29672,1965,22,6
5222,49,A,5005,41379,1010,20976,1940,13,4
5223,18,E,8430,56239,1376,29064,1542,19,7
5224,29,B,4337,13442,1188,22437,1784,20,3
5225,28,B,7664,8516,1291,22489,1223,16,7
5226,34,C,3048,595,908,26583,1523,12,2
5227,36,D,2728,5185,508,27990,2230,12,1
5228,56,A,4875,4539,1301,21288,1676,19,4
5229,53,E,8703,44019,1806,28984,1589,16,8
5230,35,C,3369,8962,751,25278,1226,14,3
5231,50,E,9303,77713,1317,28940,2114,18,8
5232,41,E,7835,67796,1896,29212,1861,17,6
5233,39,A,5383,22760,1119,18710,1600,14,4
5234,37,D,1481,3582,534,27999,1704,11,0
5235,68,C,3486,3544,959,26373,1593,14,2
5236,35,C,3444,9181,1132,25977,2277,18,2
5237,36,A,5682,15718,923,20884,1195,19,5
5238,31,D,3614,8704,450,28063,1611,13,3
5239,69,E,7431,52170,1709,29016,2286,18,6
5240,49,D,1801,4441,530,28048,1989,15,0
5241,62,C,3559,2124,845,25780,1561,16,2
5242,24,B,7270,10177,1250,22758,1758,15,6
5243,33,B,8491,30226,1165,22808,2099,19,7
5244,55,E,8542,9466,1806,29349,1479,18,8
5245,53,B,6323,20059,1124,22696,1700,17,5
5246,48,E,8597,54154,2043,29505,1487,18,8
5247,39,B,7904,25795,1180,22505,1446,15,7
5248,41,C,3490,7251,926,25414,1339,14,3
5249,37,C,3150,1734,735,24976,1602,15,2
5250,38,D,2344,5952,491,28026,1820,12,1
5251,45,A,5167,6695,1373,18736,2009,18,4
5252,24,E,9630,60588,1370,29144,2055,19,8
5253,46,E,8532,32211,1830,29362,1529,19,8
5254,51,B,6725,35343,1100,23272,1865,18,5
5255,50,A,4424,27983,734,19934,1860,17,3
5256,35,D,1956,3007,479,28005,2002,11,0
5257,51,A,5870,26148,868,17347,1631,15,5
5258,34,A,4748,19144,1137,14553,850,13,4
5259,36,D,1831,4372,554,28017,1777,12,1
5260,48,B,5992,8389,1365,22786,1832,15,5
5261,42,E,6297,74077,1550,29188,1865,16,5
5262,35,D,3375,4926,427,28213,1500,13,2
5263,42,B,7091,17806,1347,22882,1447,17,6
5264,33,A,5070,26642,836,17389,1247,18,4
5265,40,A,5335,18286,837,13263,1784,17,4
5266,41,D,3282,7244,442,27923,1220,13,3
5267,31,D,2177,5046,482,27905,2003,14,1
5268,51,B,7927,11864,1277,23228,1682,19,7
5269,35,C,3291,36,768,27020,1506,17,2
5270,31,E,7593,34409,1497,29508,1356,19,7
5271,50,C,3852,8712,608,25862,1722,13,3
5272,31,A,4922,15020,785,15767,1886,19,4
5273,34,C,3718,5949,888,25859,1487,13,3
5274,58,D,2330,3451,519,28259,1585,11,1
5275,21,B,6585,28259,1185,23007,1313,20,6
5276,37,B,7282,22219,1186,23207,1640,15,6
5277,20,E,9378,60801,1330,28990,1226,17,9
5278,36,A,4222,9681,1085,17239,1753,17,3
5279,44,E,8489,66416,1875,29380,1661,23,7
5280,46,B,6830,12897,1307,22844,1894,14,5
5281,57,C,3170,5879,804,25883,1412,14,2
5282,35,B,7207,32898,1345,22758,1471,17,6
5283,49,E,8755,23193,1541,29251,2689,20,7
5284,61,D,2742,4843,402,28239,2085,11,1
5285,53,C,3478,1558,721,26771,1493,14,2
5286,36,E,7677,69984,1648,29766,1475,19,7
5287,31,D,3343,6547,504,28114,1366,15,2
5288,34,E,6523,73573,1119,29654,1874,18,5
5289,42,A,5636,30285,621,12649,1767,14,4
5290,35,E,7689,50933,1204,29649,1554,20,7
5291,42,B,7448,15899,1155,22964,1658,17,6
5292,45,E,7729,31497,2311,29663,1999,15,6
5293,27,C,4146,4216,680,24799,1735,14,3
5294,32,D,4088,7324,509,28106,2064,13,3
5295,52,C,3713,8107,974,26198,1550,13,3
5296,53,E,6803,35763,1565,29397,1411,19,6
5297,35,E,9344,82371,1848,28888,1350,16,8
5298,58,E,6734,24407,1827,29537,1710,18,6
5299,42,B,7459,20279,1346,22682,1756,17,6
5300,28,A,5314,27141,1090,20198,1878,19,4
5301,47,C,3846,14352,891,25482,1392,14,3
5302,35,A,4635,31368,823,19214,1881,16,3
5303,42,A,4451,28540,734,21803,1896,15,3
5304,39,E,8051,35671,1963,29171,2165,16,6
5305,47,E,8639,83960,1151,29837,1916,17,7
5306,48,A,4252,23222,1053,12579,1665,19,3
5307,40,B,7840,24733,1207,22478,1415,18,7
5308,43,E,7282,43775,1850,29183,1651,18,6
5309,43,C,2968,5126,879,24707,1702,13,2
5310,29,B,8200,17534,1347,22764,1794,17,7
5311,41,C,3574,4940,751,26823,1439,14,3
5312,24,D,2106,4021,528,27961,2399,15,0
5313,30,D,2556,5672,541,27910,972,9,2
5314,19,C,3288,5297,972,25986,1141,16,3
5315,32,C,3648,15891,733,25848,1705,17,2
5316,39,D,3614,4824,486,28229,1059,12,3
5317,53,C,3364,3639,867,26300,1387,14,2
5318,42,C,3065,7081,829,27128,1525,13,2
5319,35,C,3230,1929,667,26275,2150,13,2
5320,55,A,4072,17884,1191,20061,1558,15,3
5321,53,D,1911,3764,474,28057,1722,10,1
5322,53,A,5002,34015,1133,18051,1700,18,4
5323,27,D,2712,7137,590,28153,1285,13,2
5324,42,E,8175,8640,1742,28966,2143,20,7
5325,42,C,3602,2555,812,25994,2097,16,2
5326,41,E,8938,64962,1978,29078,1541,17,8
5327,49,A,5170,22044,973,17322,1553,13,4
5328,38,B,7093,12806,1265,23189,1628,18,6
5329,34,E,8414,61087,2217,28981,1220,18,8
5330,35,A,5187,35578,1209,17412,1555,18,4
5331,37,B,5687,16470,1214,22963,1864,18,4
5332,34,E,8232,40587,2142,29356,1573,15,7
5333,32,C,4491,4888,816,26011,1598,16,3
5334,37,D,3782,9356,509,28010,1630,13,3
5335,52,B,7627,10902,1125,22654,2265,17,6
5336,39,B,7168,29307,1247,22646,1315,19,6
5337,47,C,4290,777,920,26613,1040,18,4
5338,53,C,2887,9266,889,26479,1804,16,2
5339,30,B,6973,12684,1111,22868,1839,14,6
5340,47,D,3003,5831,509,27953,1667,13,2
5341,52,E,8744,45010,1388,29189,1720,22,8
5342,33,C,3888,7762,918,25306,1599,16,3
5343,31,A,5214,34661,1164,18654,1820,17,4
5344,40,B,6697,21191,1202,23030,1534,20,6
5345,41,C,3162,10661,873,25111,1561,16,2
5346,36,B,6771,30524,1027,22702,1329,17,6
5347,35,D,2456,4794,527,28031,1713,12,1
5348,49,B,5575,15163,1238,22706,1343,22,5
5349,26,E,7012,82294,1725,29609,1256,17,6
5350,47,D,2815,5019,487,28077,1292,14,2
5351,26,A,4777,15405,862,19704,1341,18,4
5352,41,C,4087,9298,822,26261,1456,18,3
5353,31,B,7017,15464,1378,22879,1354,20,6
5354,45,D,2497,7678,462,28004,2163,10,1
5355,50,C,3637,10403,925,26324,1254,12,3
5356,34,C,2649,191,643,26640,826,11,2
5357,44,A,4584,20810,788,12774,1901,16,3
5358,44,E,8686,46727,1917,29450,2022,15,7
5359,37,C,3563,5442,615,26991,2145,17,2
5360,52,D,2902,6855,455,28201,1230,12,2
5361,40,C,2856,11395,769,26866,2529,15,1
5362,32,B,7038,14388,1182,23242,1927,19,6
5363,44,A,5012,33199,793,14072,1828,16,4
5364,36,E,8277,63091,1507,29086,1844,18,7
5365,34,E,7355,95323,1899,29631,2014,18,6
5366,35,C,2888,8944,704,24664,1589,16,2
5367,33,A,5605,36874,977,13978,1930,18,4
5368,39,E,7387,78423,1089,29194,2012,15,6
5369,34,B,8374,17579,1016,23215,1262,14,8
5370,40,A,4855,18483,1454,16436,1845,18,4
5371,36,E,7258,30049,1343,29586,1908,17,6
5372,41,C,3603,13027,758,24395,1634,15,2
5373,44,E,7059,46218,2295,29531,1657,14,6
5374,47,A,4718,24303,912,21207,1516,18,4
5375,54,A,5089,30022,1006,20926,1768,17,4
5376,24,E,8072,7128,1738,29341,1195,18,7
5377,48,E,7946,71536,1732,29700,1802,18,7
5378,34,E,8083,8674,1135,29507,2688,17,6
5379,40,D,3587,5431,457,27887,1886,12,2
5380,48,B,7178,17896,1266,22801,1398,18,6
5381,67,B,7369,19288,1123,22630,2015,17,6
5382,44,C,3315,11615,911,24292,1557,12,2
5383,36,A,4936,27096,1170,17252,1666,19,4
5384,53,E,7875,74102,1735,29563,2086,20,6
5385,61,C,3658,8377,652,26468,2129,12,2
5386,31,A,4973,32715,1026,16078,1583,13,4
5387,45,A,5609,19914,1065,13116,1659,20,4
5388,46,E,8178,60926,1938,29871,1465,23,7
5389,49,A,5036,18297,641,13502,1895,14,4
5390,43,A,4835,25393,1207,19396,1444,17,4
5391,33,C,3703,1459,688,26751,2156,15,2
5392,41,A,5347,27039,1221,21718,1382,16,4
5393,64,A,6044,48005,718,21498,2064,16,4
5394,24,D,2000,3665,551,28206,1743,14,1
5395,39,A,4764,20173,1481,15167,1777,15,3
5396,54,A,4767,20304,1021,19010,1698,15,4
5397,36,D,1955,3491,373,28251,1764,10,1
5398,32,B,6718,27597,1340,22542,1281,20,6
5399,45,B,6133,19803,1272,22426,1374,16,5
5400,33,C,3413,4017,992,25983,1980,13,2
5401,33,D,2449,7895,526,27971,1777,12,1
5402,48,C,3491,330,575,24721,1695,18,2
5403,54,C,3378,8138,969,26195,1379,12,2
5404,46,B,6851,9834,1254,23021,1933,18,5
5405,40,A,5427,27448,1047,18220,1453,20,4
5406,43,A,5225,26362,1374,18266,1996,18,4
5407,36,E,7645,45534,2716,29370,2001,19,6
5408,53,B,7995,24640,1091,22749,1544,21,7
5409,19,B,5893,19406,1312,22438,2118,19,4
5410,33,C,4011,10029,559,25579,2049,15,2
5411,43,A,5727,20536,560,16214,2098,14,4
5412,41,A,4856,23850,683,16151,1177,17,4
5413,33,A,4723,23833,1067,16188,1415,16,4
5414,43,E,8119,77249,1972,29287,1978,19,7
5415,39,D,1758,4683,471,27983,1932,13,0
5416,48,E,8090,58886,1774,29376,1397,15,7
5417,36,E,7982,46559,1802,29671,1927,21,7
5418,43,C,3430,5644,864,24825,1593,16,2
5419,44,E,8338,61214,1969,29316,1811,20,7
5420,48,D,2936,4957,499,27920,1384,12,2
5421,38,C,2771,6150,795,24694,1808,14,1
5422,27,A,4930,25358,979,22034,1601,15,4
5423,41,D,1724,5157,538,28095,1658,12,1
5424,17,B,5806,7134,1238,22422,1509,19,5
5425,62,E,7295,35264,2034,29222,1192,21,7
5426,37,C,3111,1218,744,25137,1688,16,2
5427,40,B,6093,19815,1144,22572,1866,17,5
5428,44,A,5231,29607,948,17856,1697,10,4
5429,30,D,2821,5831,448,28261,2101,16,1
5430,51,C,3087,12692,705,25081,1921,15,2
5431,35,A,4695,20992,901,12927,2093,17,3
5432,43,A,5316,27557,456,19244,2593,15,3
5433,44,E,7753,84765,1938,29090,1402,20,7
5434,41,D,3068,5790,507,28006,1958,10,2
5435,38,A,5637,13981,1085,12789,1937,15,4
5436,73,E,6919,24165,1410,28919,1835,19,6
5437,33,A,5293,25770,620,18792,1830,18,4
5438,29,D,3301,7184,492,27883,1536,15,2
5439,48,C,3019,4317,780,27112,1348,14,2
5440,37,D,2718,6225,545,28194,1445,10,2
5441,42,E,7226,43915,1920,29510,2039,18,6
5442,18,C,3695,2596,783,24566,1320,15,3
5443,46,C,3789,4962,715,24959,1627,16,3
5444,27,C,3192,1875,723,26028,1707,13,2
5445,44,D,2067,5769,517,27978,2063,14,1
5446,48,A,5090,22244,1258,14739,1791,20,4
5447,44,B,7872,26053,1079,22800,1971,21,6
5448,38,A,5585,36025,1110,19342,1274,13,5
5449,35,B,5427,26226,1202,23005,2140,17,4
5450,37,E,8346,42108,1151,29159,1383,19,7
5451,33,B,7585,22336,1199,23211,1582,17,7
5452,51,C,3402,8131,899,24326,1664,14,2
5453,61,A,4731,28935,1185,18627,1215,16,4
5454,46,B,6456,23692,1251,23265,1762,17,5
5455,38,A,5322,15427,777,14347,1697,17,4
5456,52,A,6325,10028,703,15078,1351,17,5
5457,44,B,6268,18117,1325,22646,1792,16,5
5458,24,B,5086,10629,1147,22640,1751,19,4
5459,23,B,7663,11043,1170,23243,1585,18,7
5460,46,D,1850,1255,593,27924,1967,13,0
5461,62,C,3823,4373,797,27192,1646,14,3
5462,39,D,2185,3381,480,28082,1626,13,1
5463,27,E,7295,58450,1319,29179,1724,18,6
5464,27,C,3066,130,896,26907,1158,13,2
5465,42,A,4800,19540,1139,15867,1854,14,3
5466,38,C,3659,5021,913,25184,1970,13,2
5467,54,C,3332,10346,833,24995,1824,19,2
5468,40,D,2631,7877,497,27902,2016,11,1
5469,35,D,2115,3053,485,28077,1628,13,1
5470,26,E,8472,20506,2020,29306,1735,20,7
5471,30,D,2118,3218,533,28006,1799,15,1
5472,25,D,1301,3187,436,28043,1267,13,1
5473,47,A,4759,12612,1231,12409,2075,16,3
5474,46,D,3482,9938,471,27888,2021,12,2
5475,36,A,5195,16632,735,20047,1690,16,4
5476,34,E,8589,68421,1767,28973,1699,18,7
5477,40,B,8009,25051,1313,22728,1498,18,7
5478,36,E,8963,47438,1348,29458,1779,19,8
5479,40,B,8041,15226,1266,22880,1357,13,7
5480,36,A,5523,25817,1113,14472,1635,20,4
5481,28,C,3220,9555,836,24588,1631,15,2
5482,51,C,3930,9169,798,24674,1657,16,3
5483,48,A,4916,17135,1207,15812,1627,19,4
5484,60,D,1470,2303,575,27928,1530,10,0
5485,50,A,5694,22102,1298,21933,1725,13,4
5486,25,D,2814,6889,555,27991,1611,11,2
5487,50,B,7721,7891,1231,22577,1735,14,6
5488,52,D,2779,6853,482,27889,1568,13,2
5489,36,E,8952,65854,1738,29174,1695,18,8
5490,37,B,7489,19686,1098,22988,1470,18,7
5491,56,D,3017,4154,416,28029,1777,11,2
5492,34,E,9183,56641,2151,29072,1403,21,8
5493,44,E,7281,39557,1194,29253,2199,18,6
5494,61,A,3981,14680,989,15954,1907,15,3
5495,47,A,5694,22976,1273,14970,2019,17,4
5496,31,B,8238,49355,1262,23231,1188,20,8
5497,41,D,1924,4243,538,28273,2099,11,0
5498,25,D,1457,3319,565,27930,1844,12,0
5499,43,B,6242,12091,1268,22863,1469,16,5
5500,45,D,3300,8385,493,27929,1242,9,3
5501,62,E,7639,49630,1857,29610,1717,18,6
5502,57,A,5006,11640,993,17839,1717,13,4
5503,49,E,7953,49703,1919,29647,1687,20,7
5504,55,D,1866,4693,544,28074,1462,11,1
5505,32,E,7886,62332,1265,29833,1760,18,7
5506,29,B,7270,10314,1346,23254,1826,18,6
5507,22,B,6752,4440,1379,22927,1162,18,6
5508,36,A,5012,22458,1004,12458,1276,16,4
5509,45,C,4080,8286,884,25620,1672,13,3
5510,34,D,2371,4041,498,27958,1653,13,1
5511,32,C,3596,8314,827,26906,1736,18,2
5512,29,C,3426,1691,625,25632,1081,10,3
5513,38,E,7403,49923,1378,29194,2040,15,6
5514,41,B,6122,11821,1218,23176,1854,15,5
5515,40,B,7135,20831,1235,22515,1359,15,6
5516,39,C,3129,7420,755,26001,1334,18,2
5517,35,A,4235,24619,1151,15178,1944,16,3
5518,59,A,4685,10262,1065,20193,1969,19,3
5519,24,E,7494,50887,1682,29535,1536,20,6
5520,50,A,5894,39183,837,16016,1931,19,4
5521,26,B,7969,27168,1434,23054,1964,17,7
5522,32,B,8078,13095,1313,22887,1872,21,7
5523,55,C,3246,9560,948,26892,1610,15,2
5524,46,C,3504,732,594,24586,1551,15,2
5525,40,D,1392,4102,594,28146,1872,9,0
5526,38,E,7718,63551,1814,29312,1840,17,6
5527,39,E,7659,53975,1671,29696,1887,18,6
5528,24,A,5013,40937,807,21983,1407,17,4
5529,40,C,3719,3313,870,24293,1762,15,2
5530,41,D,1318,2459,525,27911,1585,14,0
5531,68,A,5599,30753,1095,21862,850,19,5
5532,25,A,4552,32381,1161,14420,1820,12,3
5533,44,E,7175,66525,1410,28922,2599,22,5
5534,46,D,2795,4641,541,27996,1994,12,1
5535,49,B,5845,9475,1200,23181,1864,17,4
5536,30,A,5082,28889,1040,21126,1838,16,4
5537,39,D,3133,6392,513,28043,1481,9,2
5538,35,B,7531,30934,1169,22444,1268,18,7
5539,36,C,3565,3418,696,26927,2394,17,2
5540,47,E,7833,39712,1680,29054,1494,19,7
5541,25,C,4073,8285,807,26224,1822,12,3
5542,40,B,6753,23281,1258,22654,1576,19,6
5543,57,D,4159,7114,476,28103,2488,10,2
5544,29,D,2647,5276,454,28028,2330,16,1
5545,35,C,3247,9387,943,26216,1652,15,2
5546,30,D,2842,3830,507,27891,1720,12,2
5547,26,E,7808,44125,1911,29576,1604,18,7
5548,58,C,3728,12203,788,24363,2118,18,2
5549,38,A,4627,33892,886,15154,1650,17,3
5550,39,A,4316,27147,1242,19496,1762,17,3
5551,38,E,7822,65362,1676,29131,1553,16,7
5552,28,D,1280,2908,581,28103,2051,13,0
5553,40,A,5470,18005,820,21300,1897,16,4
5554,24,A,4755,31000,912,14852,1298,12,4
5555,46,D,2683,6736,502,28196,1713,13,1
5556,32,B,8192,25414,1128,22711,1117,16,8
5557,37,A,5189,31511,859,19348,1655,19,4
5558,42,D,3414,7188,510,28119,2301,12,2
5559,41,D,3027,5695,583,28003,1809,12,2
5560,37,D,3848,8094,539,28059,2181,11,2
5561,35,A,4971,16289,849,21191,1762,17,4
5562,49,A,4422,27160,737,15326,2158,13,3
5563,42,B,6839,20954,1224,22589,1431,16,6
5564,49,D,1515,2666,507,27902,1332,13,1
5565,50,C,3197,4539,775,25842,1619,17,2
5566,29,B,7053,24237,1313,22754,791,20,7
5567,42,B,6969,22353,1181,23080,1625,16,6
5568,42,C,2935,5589,930,25340,863,14,3
5569,49,D,2642,4246,517,28077,2355,9,1
5570,54,E,7117,43391,1261,29449,2036,18,6
5571,31,B,7905,29152,1176,22905,1814,14,7
